@RELATION RUN_EVALUATIONS

@ATTRIBUTE openml_data_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE predictive_accuracy NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
3675,1,2066_weka.RotationForest_PrincipalComponents_J48,0.703349,ok
3675,1,2067_weka.FURIA,0.684211,ok
3675,1,2069_weka.ADTree,0.669856,ok
3675,1,2070_weka.LADTree,0.696172,ok
3675,1,2166_weka.FilteredClassifier_Discretize_J48,0.681818,ok
3675,1,1838_weka.J48,0.686603,ok
3675,1,1839_weka.ZeroR,0.550239,ok
3675,1,1840_weka.Ridor,0.643541,ok
3675,1,1841_weka.OneR,0.555024,ok
3675,1,1842_weka.Prism,0,other
3675,1,1843_weka.PART,0.650718,ok
3675,1,1844_weka.OLM,0.562201,ok
3675,1,1845_weka.NNge,0.660287,ok
3675,1,1846_weka.SimpleCart,0.674641,ok
3675,1,1847_weka.REPTree,0.679426,ok
3675,1,1848_weka.RandomTree,0.631579,ok
3675,1,1849_weka.RandomForest,0.672249,ok
3675,1,1850_weka.NBTree,0.650718,ok
3675,1,1852_weka.LMT,0.691388,ok
3675,1,1854_weka.J48graft,0.686603,ok
3675,1,1856_weka.Id3,0,other
3675,1,1857_weka.HoeffdingTree,0.686603,ok
3675,1,1858_weka.FT,0.655502,ok
3675,1,1859_weka.ExtraTree,0,other
3675,1,1860_weka.DecisionStump,0.65311,ok
3675,1,1861_weka.BFTree,0.650718,ok
3675,1,1864_weka.JRip,0.638756,ok
3675,1,1866_weka.DecisionTable_BestFirst,0.631579,ok
3675,1,1867_weka.ConjunctiveRule,0.600478,ok
3675,1,1868_weka.CHIRP,0.700957,ok
3675,1,1869_weka.HyperPipes,0.598086,ok
3675,1,1870_weka.InputMappedClassifier_ZeroR,0.550239,ok
3675,1,1871_weka.OSDL,0,other
3675,1,1872_weka.VFI,0.619617,ok
3675,1,1873_weka.IB1,0.610048,ok
3675,1,1874_weka.IBk,0.610048,ok
3675,1,1875_weka.KStar,0.600478,ok
3675,1,1876_weka.LBR,0,other
3675,1,1877_weka.LWL_DecisionStump,0.655502,ok
3675,1,1879_weka.KernelLogisticRegression_PolyKernel,0.708134,ok
3675,1,1880_weka.LibLINEAR,0.526316,ok
3675,1,1882_weka.Logistic,0.708134,ok
3675,1,1885_weka.RBFClassifier,0.691388,ok
3675,1,1888_weka.SGD,0.688995,ok
3675,1,1913_weka.NaiveBayes,0.688995,ok
3675,1,1914_weka.FilteredClassifier_Standardize_NaiveBayes,0.688995,ok
3675,1,1916_weka.AttributeSelectedClassifier_PrincipalComponents_Ranker_J48,0.643541,ok
3675,1,1917_weka.FilteredClassifier_PrincipalComponents_J48,0.643541,ok
3675,1,1918_weka.A1DE,0.700957,ok
3675,1,1919_weka.A2DE,0.703349,ok
3675,1,1921_weka.BayesNet_K2,0.703349,ok
3675,1,1924_weka.LibSVM,0.5311,ok
3675,1,2015_weka.HNB,0,other
3675,1,2016_weka.KernelLogisticRegression_RBFKernel,0.717703,ok
3675,1,2017_weka.LibLINEAR,0.526316,ok
3675,1,2019_weka.SimpleLogistic,0.691388,ok
3675,1,2020_weka.SMO_PolyKernel,0.679426,ok
3675,1,2021_weka.SMO_RBFKernel,0.665072,ok
3675,1,2022_weka.SPegasos,0.588517,ok
3675,1,2023_weka.Winnow,0,other
3675,1,2024_weka.IBk,0.633971,ok
3675,1,2025_weka.IBk,0.655502,ok
3675,1,2026_weka.AdaBoostM1_DecisionStump,0.700957,ok
3675,1,2027_weka.AdaBoostM1_DecisionStump,0.717703,ok
3675,1,2028_weka.AdaBoostM1_DecisionStump,0.698565,ok
3675,1,2029_weka.AdaBoostM1_DecisionStump,0.715311,ok
3675,1,2030_weka.AdaBoostM1_DecisionStump,0.720096,ok
3675,1,2031_weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48,0.684211,ok
3675,1,2032_weka.Bagging_REPTree,0.69378,ok
3675,1,2033_weka.Bagging_REPTree,0.684211,ok
3675,1,2034_weka.Bagging_REPTree,0.705742,ok
3675,1,2035_weka.Bagging_REPTree,0.705742,ok
3675,1,2036_weka.Bagging_REPTree,0.696172,ok
3675,1,2037_weka.Dagging_DecisionStump,0.688995,ok
3675,1,2038_weka.Decorate,0.655502,ok
3675,1,2039_weka.END_ND_J48,0.686603,ok
3675,1,2040_weka.Grading_ZeroR,0.550239,ok
3675,1,2041_weka.LogitBoost_DecisionStump,0.700957,ok
3675,1,2042_weka.LogitBoost_DecisionStump,0.700957,ok
3675,1,2043_weka.LogitBoost_DecisionStump,0.720096,ok
3675,1,2044_weka.LogitBoost_DecisionStump,0.712919,ok
3675,1,2045_weka.LogitBoost_DecisionStump,0.717703,ok
3675,1,2046_weka.MultiBoostAB_DecisionStump,0.681818,ok
3675,1,2047_weka.MultiBoostAB_DecisionStump,0.69378,ok
3676,1,2048_weka.MultiBoostAB_DecisionStump,0.776515,ok
3676,1,2049_weka.MultiBoostAB_DecisionStump,0.912879,ok
3676,1,2050_weka.MultiBoostAB_DecisionStump,0.92803,ok
3676,1,2051_weka.RacedIncrementalLogitBoost_DecisionStump,0.617424,ok
3676,1,2052_weka.RandomSubSpace_REPTree,0.878788,ok
3676,1,2053_weka.RandomSubSpace_REPTree,0.94697,ok
3676,1,2054_weka.RandomSubSpace_REPTree,0.94697,ok
3676,1,2055_weka.RandomSubSpace_REPTree,0.94697,ok
3676,1,2056_weka.RandomSubSpace_REPTree,0.94697,ok
3676,1,2057_weka.RealAdaBoost_DecisionStump,0.939394,ok
3676,1,2058_weka.RealAdaBoost_DecisionStump,0.939394,ok
3676,1,2059_weka.RealAdaBoost_DecisionStump,0.939394,ok
3676,1,2060_weka.RealAdaBoost_DecisionStump,0.939394,ok
3676,1,2061_weka.RealAdaBoost_DecisionStump,0.939394,ok
3676,1,2062_weka.RotationForest_PrincipalComponents_J48,0.950758,ok
3676,1,2063_weka.RotationForest_PrincipalComponents_J48,0.92803,ok
3676,1,2064_weka.RotationForest_PrincipalComponents_J48,0.954545,ok
3676,1,2065_weka.RotationForest_PrincipalComponents_J48,0.950758,ok
3676,1,2066_weka.RotationForest_PrincipalComponents_J48,0.935606,ok
3676,1,2067_weka.FURIA,0.954545,ok
3676,1,2069_weka.ADTree,0.943182,ok
3676,1,2070_weka.LADTree,0.943182,ok
3676,1,2166_weka.FilteredClassifier_Discretize_J48,0.94697,ok
3676,1,1838_weka.J48,0.935606,ok
3676,1,1839_weka.ZeroR,0.617424,ok
3676,1,1840_weka.Ridor,0.92803,ok
3676,1,1841_weka.OneR,0.727273,ok
3676,1,1842_weka.Prism,0,other
3676,1,1843_weka.PART,0.924242,ok
3676,1,1844_weka.OLM,0.765152,ok
3676,1,1845_weka.NNge,0.935606,ok
3676,1,1846_weka.SimpleCart,0.94697,ok
3676,1,1847_weka.REPTree,0.924242,ok
3676,1,1848_weka.RandomTree,0.931818,ok
3676,1,1849_weka.RandomForest,0.931818,ok
3676,1,1850_weka.NBTree,0.931818,ok
3676,1,1852_weka.LMT,0.939394,ok
3676,1,1854_weka.J48graft,0.935606,ok
3676,1,1856_weka.Id3,0,other
3676,1,1857_weka.HoeffdingTree,0.924242,ok
3676,1,1858_weka.FT,0.950758,ok
3676,1,1859_weka.ExtraTree,0,other
3676,1,1860_weka.DecisionStump,0.761364,ok
3676,1,1861_weka.BFTree,0.94697,ok
3676,1,1864_weka.JRip,0.848485,ok
3676,1,1866_weka.DecisionTable_BestFirst,0.935606,ok
3676,1,1867_weka.ConjunctiveRule,0.75,ok
3676,1,1868_weka.CHIRP,0.67803,ok
3676,1,1869_weka.HyperPipes,0.617424,ok
3676,1,1870_weka.InputMappedClassifier_ZeroR,0.617424,ok
3676,1,1871_weka.OSDL,0,other
3676,1,1872_weka.VFI,0.878788,ok
3676,1,1873_weka.IB1,0.920455,ok
3676,1,1874_weka.IBk,0.920455,ok
3676,1,1875_weka.KStar,0.943182,ok
3676,1,1876_weka.LBR,0,other
3676,1,1877_weka.LWL_DecisionStump,0.924242,ok
3676,1,1879_weka.KernelLogisticRegression_PolyKernel,0.943182,ok
3676,1,1880_weka.LibLINEAR,0.518939,ok
3676,1,1882_weka.Logistic,0.94697,ok
3676,1,1885_weka.RBFClassifier,0.939394,ok
3676,1,1888_weka.SGD,0.943182,ok
3676,1,1913_weka.NaiveBayes,0.924242,ok
3676,1,1914_weka.FilteredClassifier_Standardize_NaiveBayes,0.924242,ok
3676,1,1916_weka.AttributeSelectedClassifier_PrincipalComponents_Ranker_J48,0.909091,ok
3676,1,1917_weka.FilteredClassifier_PrincipalComponents_J48,0.909091,ok
3676,1,1918_weka.A1DE,0.94697,ok
3676,1,1919_weka.A2DE,0.94697,ok
3676,1,1921_weka.BayesNet_K2,0.935606,ok
3676,1,1924_weka.LibSVM,0.882576,ok
3676,1,2015_weka.HNB,0,other
3676,1,2016_weka.KernelLogisticRegression_RBFKernel,0.943182,ok
3676,1,2017_weka.LibLINEAR,0.518939,ok
3676,1,2019_weka.SimpleLogistic,0.939394,ok
3676,1,2020_weka.SMO_PolyKernel,0.935606,ok
3676,1,2021_weka.SMO_RBFKernel,0.617424,ok
3676,1,2022_weka.SPegasos,0.94697,ok
3676,1,2023_weka.Winnow,0,other
3676,1,2024_weka.IBk,0.935606,ok
3676,1,2025_weka.IBk,0.943182,ok
3676,1,2026_weka.AdaBoostM1_DecisionStump,0.882576,ok
3676,1,2027_weka.AdaBoostM1_DecisionStump,0.924242,ok
3676,1,2028_weka.AdaBoostM1_DecisionStump,0.920455,ok
3676,1,2029_weka.AdaBoostM1_DecisionStump,0.94697,ok
3676,1,2030_weka.AdaBoostM1_DecisionStump,0.954545,ok
3676,1,2031_weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48,0.935606,ok
3676,1,2032_weka.Bagging_REPTree,0.94697,ok
3676,1,2033_weka.Bagging_REPTree,0.943182,ok
3676,1,2034_weka.Bagging_REPTree,0.94697,ok
3676,1,2035_weka.Bagging_REPTree,0.94697,ok
3676,1,2036_weka.Bagging_REPTree,0.94697,ok
3676,1,2037_weka.Dagging_DecisionStump,0.738636,ok
3676,1,2038_weka.Decorate,0.92803,ok
3676,1,2039_weka.END_ND_J48,0.935606,ok
3676,1,2040_weka.Grading_ZeroR,0.617424,ok
3676,1,2041_weka.LogitBoost_DecisionStump,0.94697,ok
3676,1,2042_weka.LogitBoost_DecisionStump,0.94697,ok
3676,1,2043_weka.LogitBoost_DecisionStump,0.958333,ok
3676,1,2044_weka.LogitBoost_DecisionStump,0.950758,ok
3676,1,2045_weka.LogitBoost_DecisionStump,0.965909,ok
3676,1,2046_weka.MultiBoostAB_DecisionStump,0.761364,ok
3676,1,2047_weka.MultiBoostAB_DecisionStump,0.799242,ok
3677,1,2048_weka.MultiBoostAB_DecisionStump,0.73,ok
3677,1,2049_weka.MultiBoostAB_DecisionStump,0.81,ok
3677,1,2050_weka.MultiBoostAB_DecisionStump,0.81,ok
3677,1,2051_weka.RacedIncrementalLogitBoost_DecisionStump,0.53,ok
3677,1,2052_weka.RandomSubSpace_REPTree,0.77,ok
3677,1,2053_weka.RandomSubSpace_REPTree,0.75,ok
3677,1,2054_weka.RandomSubSpace_REPTree,0.75,ok
3677,1,2055_weka.RandomSubSpace_REPTree,0.75,ok
3677,1,2056_weka.RandomSubSpace_REPTree,0.75,ok
3677,1,2057_weka.RealAdaBoost_DecisionStump,0.8,ok
3677,1,2058_weka.RealAdaBoost_DecisionStump,0.78,ok
3677,1,2059_weka.RealAdaBoost_DecisionStump,0.8,ok
3677,1,2060_weka.RealAdaBoost_DecisionStump,0.82,ok
3677,1,2061_weka.RealAdaBoost_DecisionStump,0.83,ok
3677,1,2062_weka.RotationForest_PrincipalComponents_J48,0.74,ok
3677,1,2063_weka.RotationForest_PrincipalComponents_J48,0.67,ok
3677,1,2064_weka.RotationForest_PrincipalComponents_J48,0.72,ok
3677,1,2065_weka.RotationForest_PrincipalComponents_J48,0.76,ok
3677,1,2066_weka.RotationForest_PrincipalComponents_J48,0.75,ok
3677,1,2067_weka.FURIA,0.81,ok
3677,1,2069_weka.ADTree,0.82,ok
3677,1,2070_weka.LADTree,0.78,ok
3677,1,2166_weka.FilteredClassifier_Discretize_J48,0.76,ok
3677,1,1838_weka.J48,0.84,ok
3677,1,1839_weka.ZeroR,0.53,ok
3677,1,1840_weka.Ridor,0.78,ok
3677,1,1841_weka.OneR,0.65,ok
3677,1,1842_weka.Prism,0,other
3677,1,1843_weka.PART,0.85,ok
3677,1,1844_weka.OLM,0.47,ok
3677,1,1845_weka.NNge,0.57,ok
3677,1,1846_weka.SimpleCart,0.74,ok
3677,1,1847_weka.REPTree,0.79,ok
3677,1,1848_weka.RandomTree,0.59,ok
3677,1,1849_weka.RandomForest,0.84,ok
3677,1,1850_weka.NBTree,0.84,ok
3677,1,1852_weka.LMT,0.71,ok
3677,1,1854_weka.J48graft,0.87,ok
3677,1,1856_weka.Id3,0,other
3677,1,1857_weka.HoeffdingTree,0.66,ok
3677,1,1858_weka.FT,0.59,ok
3677,1,1859_weka.ExtraTree,0.58,ok
3677,1,1860_weka.DecisionStump,0.77,ok
3677,1,1861_weka.BFTree,0.78,ok
3677,1,1864_weka.JRip,0.75,ok
3677,1,1866_weka.DecisionTable_BestFirst,0.74,ok
3677,1,1867_weka.ConjunctiveRule,0.66,ok
3677,1,1868_weka.CHIRP,0.65,ok
3677,1,1869_weka.HyperPipes,0.53,ok
3677,1,1870_weka.InputMappedClassifier_ZeroR,0.53,ok
3677,1,1871_weka.OSDL,0,other
3677,1,1872_weka.VFI,0.46,ok
3677,1,1873_weka.IB1,0.65,ok
3677,1,1874_weka.IBk,0.65,ok
3677,1,1875_weka.KStar,0.68,ok
3677,1,1876_weka.LBR,0,other
3677,1,1877_weka.LWL_DecisionStump,0.77,ok
3677,1,1879_weka.KernelLogisticRegression_PolyKernel,0.63,ok
3677,1,1880_weka.LibLINEAR,0.64,ok
3677,1,1882_weka.Logistic,0.64,ok
3677,1,1885_weka.RBFClassifier,0.65,ok
3677,1,1888_weka.SGD,0.65,ok
3677,1,1913_weka.NaiveBayes,0.66,ok
3677,1,1914_weka.FilteredClassifier_Standardize_NaiveBayes,0.66,ok
3677,1,1916_weka.AttributeSelectedClassifier_PrincipalComponents_Ranker_J48,0.64,ok
3677,1,1917_weka.FilteredClassifier_PrincipalComponents_J48,0.64,ok
3677,1,1918_weka.A1DE,0.72,ok
3677,1,1919_weka.A2DE,0.72,ok
3677,1,1921_weka.BayesNet_K2,0.69,ok
3677,1,1924_weka.LibSVM,0.7,ok
3677,1,2015_weka.HNB,0,other
3677,1,2016_weka.KernelLogisticRegression_RBFKernel,0.66,ok
3677,1,2017_weka.LibLINEAR,0.64,ok
3677,1,2019_weka.SimpleLogistic,0.59,ok
3677,1,2020_weka.SMO_PolyKernel,0.7,ok
3677,1,2021_weka.SMO_RBFKernel,0.54,ok
3677,1,2022_weka.SPegasos,0.61,ok
3677,1,2023_weka.Winnow,0,other
3677,1,2024_weka.IBk,0.68,ok
3677,1,2025_weka.IBk,0.7,ok
3677,1,2026_weka.AdaBoostM1_DecisionStump,0.76,ok
3677,1,2027_weka.AdaBoostM1_DecisionStump,0.77,ok
3677,1,2028_weka.AdaBoostM1_DecisionStump,0.82,ok
3677,1,2029_weka.AdaBoostM1_DecisionStump,0.83,ok
3677,1,2030_weka.AdaBoostM1_DecisionStump,0.86,ok
3677,1,2031_weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48,0.8,ok
3677,1,2032_weka.Bagging_REPTree,0.78,ok
3677,1,2033_weka.Bagging_REPTree,0.77,ok
3677,1,2034_weka.Bagging_REPTree,0.77,ok
3677,1,2035_weka.Bagging_REPTree,0.77,ok
3677,1,2036_weka.Bagging_REPTree,0.77,ok
3677,1,2037_weka.Dagging_DecisionStump,0.66,ok
3677,1,2038_weka.Decorate,0.77,ok
3677,1,2039_weka.END_ND_J48,0.84,ok
3677,1,2040_weka.Grading_ZeroR,0.53,ok
3677,1,2041_weka.LogitBoost_DecisionStump,0.77,ok
3677,1,2042_weka.LogitBoost_DecisionStump,0.8,ok
3677,1,2043_weka.LogitBoost_DecisionStump,0.79,ok
3677,1,2044_weka.LogitBoost_DecisionStump,0.79,ok
3677,1,2045_weka.LogitBoost_DecisionStump,0.84,ok
3677,1,2046_weka.MultiBoostAB_DecisionStump,0.67,ok
3677,1,2047_weka.MultiBoostAB_DecisionStump,0.79,ok
3678,1,2048_weka.MultiBoostAB_DecisionStump,0.827,ok
3678,1,2049_weka.MultiBoostAB_DecisionStump,0.855,ok
3678,1,2050_weka.MultiBoostAB_DecisionStump,0.877,ok
3678,1,2051_weka.RacedIncrementalLogitBoost_DecisionStump,0.563,ok
3678,1,2052_weka.RandomSubSpace_REPTree,0.877,ok
3678,1,2053_weka.RandomSubSpace_REPTree,0.873,ok
3678,1,2054_weka.RandomSubSpace_REPTree,0.886,ok
3678,1,2055_weka.RandomSubSpace_REPTree,0.889,ok
3678,1,2056_weka.RandomSubSpace_REPTree,0.886,ok
3678,1,2057_weka.RealAdaBoost_DecisionStump,0.862,ok
3678,1,2058_weka.RealAdaBoost_DecisionStump,0.871,ok
3678,1,2059_weka.RealAdaBoost_DecisionStump,0.871,ok
3678,1,2060_weka.RealAdaBoost_DecisionStump,0.871,ok
3678,1,2061_weka.RealAdaBoost_DecisionStump,0.871,ok
3678,1,2062_weka.RotationForest_PrincipalComponents_J48,0.896,ok
3678,1,2063_weka.RotationForest_PrincipalComponents_J48,0.904,ok
3678,1,2064_weka.RotationForest_PrincipalComponents_J48,0.914,ok
3678,1,2065_weka.RotationForest_PrincipalComponents_J48,0.919,ok
3678,1,2066_weka.RotationForest_PrincipalComponents_J48,0.915,ok
3678,1,2067_weka.FURIA,0.887,ok
3678,1,2069_weka.ADTree,0.861,ok
3678,1,2070_weka.LADTree,0.857,ok
3678,1,2166_weka.FilteredClassifier_Discretize_J48,0.871,ok
3678,1,1838_weka.J48,0.88,ok
3678,1,1839_weka.ZeroR,0.563,ok
3678,1,1840_weka.Ridor,0.875,ok
3678,1,1841_weka.OneR,0.733,ok
3678,1,1842_weka.Prism,0,other
3678,1,1843_weka.PART,0.863,ok
3678,1,1844_weka.OLM,0.61,ok
3678,1,1845_weka.NNge,0.815,ok
3678,1,1846_weka.SimpleCart,0.888,ok
3678,1,1847_weka.REPTree,0.861,ok
3678,1,1848_weka.RandomTree,0.883,ok
3678,1,1849_weka.RandomForest,0.914,ok
3678,1,1850_weka.NBTree,0.88,ok
3678,1,1852_weka.LMT,0.911,ok
3678,1,1854_weka.J48graft,0.881,ok
3678,1,1856_weka.Id3,0,other
3678,1,1857_weka.HoeffdingTree,0.654,ok
3678,1,1858_weka.FT,0.907,ok
3678,1,1859_weka.ExtraTree,0.823,ok
3678,1,1860_weka.DecisionStump,0.709,ok
3678,1,1861_weka.BFTree,0.883,ok
3678,1,1864_weka.JRip,0.866,ok
3678,1,1866_weka.DecisionTable_BestFirst,0.858,ok
3678,1,1867_weka.ConjunctiveRule,0.699,ok
3678,1,1868_weka.CHIRP,0.922,ok
3678,1,1869_weka.HyperPipes,0.479,ok
3678,1,1870_weka.InputMappedClassifier_ZeroR,0.563,ok
3678,1,1871_weka.OSDL,0,other
3678,1,1872_weka.VFI,0.479,ok
3678,1,1873_weka.IB1,0.886,ok
3678,1,1874_weka.IBk,0.886,ok
3678,1,1875_weka.KStar,0.883,ok
3678,1,1876_weka.LBR,0,other
3678,1,1877_weka.LWL_DecisionStump,0.704,ok
3678,1,1879_weka.KernelLogisticRegression_PolyKernel,0.65,ok
3678,1,1880_weka.LibLINEAR,0.651,ok
3678,1,1882_weka.Logistic,0.65,ok
3678,1,1885_weka.RBFClassifier,0.763,ok
3678,1,1888_weka.SGD,0.65,ok
3678,1,1913_weka.NaiveBayes,0.652,ok
3678,1,1914_weka.FilteredClassifier_Standardize_NaiveBayes,0.653,ok
3678,1,1916_weka.AttributeSelectedClassifier_PrincipalComponents_Ranker_J48,0.822,ok
3678,1,1917_weka.FilteredClassifier_PrincipalComponents_J48,0.822,ok
3678,1,1918_weka.A1DE,0.848,ok
3678,1,1919_weka.A2DE,0.868,ok
3678,1,1921_weka.BayesNet_K2,0.833,ok
3678,1,1924_weka.LibSVM,0.896,ok
3678,1,2015_weka.HNB,0,other
3678,1,2016_weka.KernelLogisticRegression_RBFKernel,0.762,ok
3678,1,2017_weka.LibLINEAR,0.651,ok
3678,1,2019_weka.SimpleLogistic,0.658,ok
3678,1,2020_weka.SMO_PolyKernel,0.649,ok
3678,1,2021_weka.SMO_RBFKernel,0.564,ok
3678,1,2022_weka.SPegasos,0.619,ok
3678,1,2023_weka.Winnow,0,other
3678,1,2024_weka.IBk,0.893,ok
3678,1,2025_weka.IBk,0.888,ok
3678,1,2026_weka.AdaBoostM1_DecisionStump,0.833,ok
3678,1,2027_weka.AdaBoostM1_DecisionStump,0.846,ok
3678,1,2028_weka.AdaBoostM1_DecisionStump,0.884,ok
3678,1,2029_weka.AdaBoostM1_DecisionStump,0.882,ok
3678,1,2030_weka.AdaBoostM1_DecisionStump,0.894,ok
3678,1,2031_weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48,0.861,ok
3678,1,2032_weka.Bagging_REPTree,0.891,ok
3678,1,2033_weka.Bagging_REPTree,0.898,ok
3678,1,2034_weka.Bagging_REPTree,0.895,ok
3678,1,2035_weka.Bagging_REPTree,0.9,ok
3678,1,2036_weka.Bagging_REPTree,0.901,ok
3678,1,2037_weka.Dagging_DecisionStump,0.741,ok
3678,1,2038_weka.Decorate,0.878,ok
3678,1,2039_weka.END_ND_J48,0.88,ok
3678,1,2040_weka.Grading_ZeroR,0.563,ok
3678,1,2041_weka.LogitBoost_DecisionStump,0.862,ok
3678,1,2042_weka.LogitBoost_DecisionStump,0.885,ok
3678,1,2043_weka.LogitBoost_DecisionStump,0.89,ok
3678,1,2044_weka.LogitBoost_DecisionStump,0.89,ok
3678,1,2045_weka.LogitBoost_DecisionStump,0.895,ok
3678,1,2046_weka.MultiBoostAB_DecisionStump,0.715,ok
3678,1,2047_weka.MultiBoostAB_DecisionStump,0.779,ok
3679,1,2048_weka.MultiBoostAB_DecisionStump,0.782051,ok
3679,1,2049_weka.MultiBoostAB_DecisionStump,0.792735,ok
3679,1,2050_weka.MultiBoostAB_DecisionStump,0.794872,ok
3679,1,2051_weka.RacedIncrementalLogitBoost_DecisionStump,0.547009,ok
3679,1,2052_weka.RandomSubSpace_REPTree,0.784188,ok
3679,1,2053_weka.RandomSubSpace_REPTree,0.784188,ok
3679,1,2054_weka.RandomSubSpace_REPTree,0.790598,ok
3679,1,2055_weka.RandomSubSpace_REPTree,0.784188,ok
3679,1,2056_weka.RandomSubSpace_REPTree,0.782051,ok
3679,1,2057_weka.RealAdaBoost_DecisionStump,0.794872,ok
3679,1,2058_weka.RealAdaBoost_DecisionStump,0.805556,ok
3679,1,2059_weka.RealAdaBoost_DecisionStump,0.805556,ok
3679,1,2060_weka.RealAdaBoost_DecisionStump,0.805556,ok
3679,1,2061_weka.RealAdaBoost_DecisionStump,0.805556,ok
3679,1,2062_weka.RotationForest_PrincipalComponents_J48,0.660256,ok
3679,1,2063_weka.RotationForest_PrincipalComponents_J48,0.702991,ok
3679,1,2064_weka.RotationForest_PrincipalComponents_J48,0.67094,ok
3679,1,2065_weka.RotationForest_PrincipalComponents_J48,0.690171,ok
3679,1,2066_weka.RotationForest_PrincipalComponents_J48,0.681624,ok
3679,1,2067_weka.FURIA,0.84188,ok
3679,1,2069_weka.ADTree,0.799145,ok
3679,1,2070_weka.LADTree,0.809829,ok
3679,1,2166_weka.FilteredClassifier_Discretize_J48,0.792735,ok
3679,1,1838_weka.J48,0.848291,ok
3679,1,1839_weka.ZeroR,0.547009,ok
3679,1,1840_weka.Ridor,0.824786,ok
3679,1,1841_weka.OneR,0.762821,ok
3679,1,1842_weka.Prism,0,other
3679,1,1843_weka.PART,0.809829,ok
3679,1,1844_weka.OLM,0.549145,ok
3679,1,1845_weka.NNge,0.863248,ok
3679,1,1846_weka.SimpleCart,0.83547,ok
3679,1,1847_weka.REPTree,0.846154,ok
3679,1,1848_weka.RandomTree,0.846154,ok
3679,1,1849_weka.RandomForest,0.856838,ok
3679,1,1850_weka.NBTree,0.792735,ok
3679,1,1852_weka.LMT,0.848291,ok
3679,1,1854_weka.J48graft,0.848291,ok
3679,1,1856_weka.Id3,0,other
3679,1,1857_weka.HoeffdingTree,0.786325,ok
3679,1,1858_weka.FT,0.852564,ok
3679,1,1859_weka.ExtraTree,0.82265,ok
3679,1,1860_weka.DecisionStump,0.645299,ok
3679,1,1861_weka.BFTree,0.837607,ok
3679,1,1864_weka.JRip,0.837607,ok
3679,1,1866_weka.DecisionTable_BestFirst,0.786325,ok
3679,1,1867_weka.ConjunctiveRule,0.649573,ok
3679,1,1868_weka.CHIRP,0.547009,ok
3679,1,1869_weka.HyperPipes,0.547009,ok
3679,1,1870_weka.InputMappedClassifier_ZeroR,0.547009,ok
3679,1,1871_weka.OSDL,0,other
3679,1,1872_weka.VFI,0.65812,ok
3679,1,1873_weka.IB1,0.878205,ok
3679,1,1874_weka.IBk,0.867521,ok
3679,1,1875_weka.KStar,0.846154,ok
3679,1,1876_weka.LBR,0,other
3679,1,1877_weka.LWL_DecisionStump,0.769231,ok
3679,1,1879_weka.KernelLogisticRegression_PolyKernel,0.529915,ok
3679,1,1880_weka.LibLINEAR,0.50641,ok
3679,1,1882_weka.Logistic,0.529915,ok
3679,1,1885_weka.RBFClassifier,0.754274,ok
3679,1,1888_weka.SGD,0.547009,ok
3679,1,1913_weka.NaiveBayes,0.788462,ok
3679,1,1914_weka.FilteredClassifier_Standardize_NaiveBayes,0.788462,ok
3679,1,1916_weka.AttributeSelectedClassifier_PrincipalComponents_Ranker_J48,0.566239,ok
3679,1,1917_weka.FilteredClassifier_PrincipalComponents_J48,0.566239,ok
3679,1,1918_weka.A1DE,0.792735,ok
3679,1,1919_weka.A2DE,0.792735,ok
3679,1,1921_weka.BayesNet_K2,0.792735,ok
3679,1,1924_weka.LibSVM,0.758547,ok
3679,1,2015_weka.HNB,0,other
3679,1,2016_weka.KernelLogisticRegression_RBFKernel,0.775641,ok
3679,1,2017_weka.LibLINEAR,0.50641,ok
3679,1,2019_weka.SimpleLogistic,0.547009,ok
3679,1,2020_weka.SMO_PolyKernel,0.549145,ok
3679,1,2021_weka.SMO_RBFKernel,0.547009,ok
3679,1,2022_weka.SPegasos,0.547009,ok
3679,1,2023_weka.Winnow,0,other
3679,1,2024_weka.IBk,0.867521,ok
3679,1,2025_weka.IBk,0.852564,ok
3679,1,2026_weka.AdaBoostM1_DecisionStump,0.788462,ok
3679,1,2027_weka.AdaBoostM1_DecisionStump,0.788462,ok
3679,1,2028_weka.AdaBoostM1_DecisionStump,0.801282,ok
3679,1,2029_weka.AdaBoostM1_DecisionStump,0.805556,ok
3679,1,2030_weka.AdaBoostM1_DecisionStump,0.82265,ok
3679,1,2031_weka.AttributeSelectedClassifier_CfsSubsetEval_BestFirst_J48,0.848291,ok
3679,1,2032_weka.Bagging_REPTree,0.844017,ok
3679,1,2033_weka.Bagging_REPTree,0.83547,ok
3679,1,2034_weka.Bagging_REPTree,0.83547,ok
3679,1,2035_weka.Bagging_REPTree,0.83547,ok
3679,1,2036_weka.Bagging_REPTree,0.844017,ok
3679,1,2037_weka.Dagging_DecisionStump,0.681624,ok
3679,1,2038_weka.Decorate,0.852564,ok
3679,1,2039_weka.END_ND_J48,0.848291,ok
3679,1,2040_weka.Grading_ZeroR,0.547009,ok
